"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Tanzania","TZA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","490403526.4509","538531524.476","476008324.6965","545722848.5596","582681216.1338","613025278.1935","412923474.1746","383207666.5809","398502509.4541","328519373.4904","335861349.3912","287875805.2205","386485901.4895","415108661.7267","407806137.6417","362981099.2023","406351076.0121","446877896.3171","519403381.9085","682543689.9513","764092808.3314","752500000","636100000","601500043.222","733600208.8579","851307701","979565662","1220850426.56314","1481636702.44863","1702496235.99608","1917618836.39541","2226557063.87117","3578801421.4","3298090283.9035","4324280328.4735","5097900544.52255","5889215553.19391","5258066449.5835","5194121411.51196","5402330357.91054","5697333065.40361","",
"Uganda","UGA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","319400000","228800000","347100000","367700000","407300000","347800000","406800000","333600000","266300000","277700000","177800000","173200000","151200000","200000000","463000000","560300000","639330000","592620000","510200000","483500000","449900000","467237907.73","478169944.69","572217735.780241","759123292.303551","1015857576.2569","1187639150.14179","1776155108.60808","2207628743.33645","2326561994.33952","2163974070.52818","2519126642.63771","2810480876.78364","2828714739.59046","2724773132.7444","2667186166.80386","2921246770.87465","3339084342.4473",
"Ukraine","UKR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13221000000","13149000000","13882000000","15386000000","12100000000","11624000000","13781000000","15122000000","16514000000","21437000000","30581000000","32184000000","36174000000","46168000000","63188000000","37134000000","47299000000","62383000000","64427000000","59106000000","50552000000","35420000000","33560000000","39689000000",
"Upper middle income","UMC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","243579109892.089","245638792153.133","261941501162.251","248108897938.837","211700722156.535","263830085244.731","288909906985.47","313866511979.057","353198974262.956","364747966539.827","400244613399.692","429556648542.042","511457966534.247","621730890301.027","694493856396.181","636023964000.71","638137551164.92","683703877462.558","852979058913.872","829643638600.716","891055900731.99","1268428943834.32","1646733061416.99","2054342765782.9","2531493765879.99","3036001162452.78","3700797943715.71","2848258833764.64","3672619888308.09","4504332724850.8","4771990371446.19","4911150713652.71","4928157399223.96","4303627706586.53","4010074526338.03","4529138921806.46",
"Uruguay","URY","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","686100000","788100000","1058500000","1229700000","1256400000","1156400000","924600000","853600000","1087800000","1182300000","1404500000","1599000000","1692900000","1604700000","1801400000","1731600000","1917600000","2147600000","2448500000","2793100000","2829300000","2290600000","2383784779.68443","2139495149.68561","1922066128.26311","2281191267.72414","3145007299.3543","3774078194.38783","4399810188.53","5099904952.72308","7095469858.60889","6391830118","8030689479.04001","9273742321.22","13078418778.0638","13277301605.81","13763407156.6484","11106266283.9017","10504339116.042","11413651294.04",
"United States","USA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","42450000000","43310000000","49380000000","71410000000","98310000000","107090000000","114740000000","120810000000","142075000000","184439000000","224238000000","237045000000","211177000000","201798000000","219933000000","215917000000","223342000000","250210000000","320228000000","359923000000","387398000000","414077000000","439631000000","456943000000","502859000000","575204000000","612113000000","678366000000","670416000000","698524000000","784939000000","731331000000","698036000000","730445000000","823584000000","913016000000","1040905000000","1165153000000","1308794000000","1070330000000","1290274000000","1499240000000","1562577000000","1592003000000","1633987000000","1510757000000","1455706000000","1550720000000",
"Uzbekistan","UZB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","18100000","19100000","21100000","29800000","32190370.3703704","41100000","53600000","63200000","66111111.1111111","54370370.3703704","87407407.4074074","77370370.3703704","85407407.4074074","67422222.2222222","79025925.9259259","57122222.2222222","48859259.2592593","61940740.7407407","52555555.5555556","47285185.1851852","50092592.5925926","49611111.1111111","51748148.1481481","42740000","41223518.5185185","40087662.962963","39294315.9259259","42567624.0740741","41158206.6666667","51347431.4814815","57183457.7777778","53352369.2592593","44997766.6666667","43421505.5555556","47787147.7777778","53354951.4814815","49581250.3703704","46282409.2592593","46743425.5555556","",
"Venezuela, RB","VEN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","2640000000","3152000000","3202000000","4803000000","11290000000","8982000000","9342000000","9661000000","9174000000","14360000000","19275000000","20181000000","16516000000","14759000000","16075000000","14478000000","8664000000","10564000000","10217000000","13056000000","17620000000","15155000000","14187000000","14765000000","16092000000","19068000000","23692000000","23867000000","17703000000","20959000000","33525000000","26663000000","26777000000","27226000000","39664000000","55712000000","65574000000","70193000000","96053000000","58514000000","66883000000","93743000000","97873000000","88749000000","74672000000","37232000000","27399000000","",
"British Virgin Islands","VGB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7255000000","9185000000","9361000000","11540000000","14448000000","15027000000","16706000000","20149000000","26485000000","32447000000","39826000000","48561000000","62685000000","57096000000","72237000000","96906000000","114694000000","132032000000","150217000000","162112000000","176632000000","214135000000",
"Vanuatu","VUT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","10674843.4374267","17923336.0658877","32541427.5567093","18667530.0207811","8814448.78274508","13733166.2814661","15387337.8180998","13739050.9828739","13731603.2610571","14856832.774215","17795587.5083139","17429651.8169486","25105977.4806165","28279003.2573096","30197048.7779181","35320103.8292138","33784739.2463361","25658442.1741935","27191147.5060247","19888957.8470375","20199876.8657673","26836551.718528","38142840.1941265","38113245.1119587","37694911.8508133","33547266.472426","41879497.0480725","55235400.8802541","48764329.4422969","67318471.2733517","54716277.2812901","38530333.5840968","63376967.7726891","38847651.8935364","","",
"World","WLD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","1677562750842.11","2023448480089.29","2000415720097.92","1837777611652.21","1777810721337.9","1868568388403.07","1868973304637.62","2019301330013.97","2403458607662.38","2754049803789.99","2982406686358.72","3444304685011.16","3501976973548.53","3738029805358.73","3675691748936.84","4167377560151.51","5051255697296.23","5360074085794.97","5451615655060.58","5361574601268.81","5546148208875.75","6252733309588.01","5975860830251.68","6200411846488.89","7393144288177.27","9015444791395.57","10294058625735","11896099354338.4","13772646578215.9","15862539599815.1","12295267285632","14986046246290.9","17995192508659.6","18240237332382.4","18647366929935","18737426478836.4","16324227855867.6","15809587432487.6","17478767559665.8",
"Samoa","WSM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","14731371.9254544","9737444.3799814","18132117.5538976","17219498.7714141","10782479.2061426","13459423.9882864","17693792.8124794","18342851.8548045","16122758.6265803","10506494.4362881","11768596.4955002","15092985.2867427","12866755.0096724","8875028.77168879","6471851.75111584","5822467.45304217","6435403.72668791","3518686.08369515","8761204.61509693","10084588.2236473","14632497.6898627","20399046.2351807","22421703.2529391","","","","","11895645.7976497","11996778.597305","10345337.7276993","13888910.3191253","11255701.5624341","11550403.8168026","23138699.1111369","24640076.8398158","31175637.6305406","23944033.3829084","27497037.2435759","33784928.4813048","36257425.4568428","",
"Kosovo","XKX","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76052489.2812576","79624556.1110282","123594882.510305","181550934.423705","175671052.091838","243008822.272039","394918062.412504","441238567.748012","362070912.797368","386862616.686741","429537314.371228","357681738.361786","340578993.16703","428607049.322971",
"Yemen, Rep.","YEM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6413184250.75468","7316390000","7049520000","8976860000","5881025325.95418","7648263494.65773","9116709196.43837","7808322732.77752","7841635334.74468","7723739426.88935","1438879485.31818","","",
"South Africa","ZAF","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","1987999205.59552","2080399168.67249","2230199108.81244","2393999043.35798","2536798986.29512","2585798966.71473","2745398902.9386","2958198817.90375","3291398684.75708","3352998660.14173","3316598674.68717","3622301658.24039","4511200021.12327","6239348867.30073","8747567732.17531","8839265940.9847","8559449992.557","10494899990.874","12993849988.701","17690058600.7603","26013394351.1982","21008683395.4139","17753330395.5743","18684414751.9414","17170850800.6315","16263926781.5449","18032550277.5562","23626305610.4052","24367871049.8668","22676225043.8648","23726268780.4563","22934999182.7559","24539919850.4024","26017308969.7067","26250591782.8762","29783450232.3617","30426457917.2845","31166601219.4039","29198775557.6002","28533997381.825","31949744260.4212","31063633958.2532","31772111971.7126","38700083788.9433","48236927417.6717","56261041953.2079","66157547302.1354","78691590487.7347","89030761368.9467","70556077152.1069","91672281142.199","109519438289.587","100206430004.384","96674960500.279","93491512098.9971","81034566001.2395","76819504574.2629","88073962631.4305",
"Zambia","ZMB","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","830700000","1407800000","1457300000","996200000","942000000","923100000","892600000","797000000","692500000","852100000","1189500000","1340000000","1253500000","1172200000","","","","","","1110400000","814400000","772000000","756960000","910785000","989149000","1086517000","1844506000","2278227201.329","3984807085.556","4555622324.7","5013122980","4371909782.20937","7483488751.46666","8753615653.40035","9520790727.49357","10843374323.5847","10220151404.1599","7361953250.29873","6534819285.80225","8215549658.00705",
"Zimbabwe","ZWE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","899749804.314774","926611947.353386","1078623220.68597","1439506679.16237","1449754195.48255","1310635228.74522","1152379159.0534","1172224374.24562","1118285495.88184","1321242767.23817","1450309696.00444","1662965461.66959","1691612199.77298","1745891811.40854","1691876967.53628","1525847667.14651","1607248555.72705","1958829540.46013","","","","","","","","","","","","","","","1637128042.39052","3280831543.07686","4565009818.17039","3995772578.56774","3843780854.24826","3717177199.04221","3614205601.86814","3662938962.20724","",
